# nbody-bodies-v1
# seed=1234567, n=1000, total_mass=1.9890000000000001e+31, radius=299200000000.0
mass,x,y,z,vx,vy,vz
1.989e+28,-149787705663.4289,126358969798.15077,-108224701336.27234,-51524.78560305931,43465.64225038899,-37227.71844730924
1.989e+28,18412186371.735737,32862561565.036076,253977200903.72543,5156.383312630334,9203.25053435056,71127.01197392202
1.989e+28,27353166361.61369,75577590140.77707,245609496520.86768,7586.15583910746,20960.768094356088,68117.59529188574
1.989e+28,21724918169.695644,-275976636837.8903,32183225253.372414,5380.023073000849,-68343.67164006799,7969.9492110516385
1.989e+28,-178539804169.71268,-172467090101.33005,156998246565.28827,-40865.84124742798,-39475.86230007991,35935.210358822646
1.989e+28,-235247144707.91577,30835876971.87836,-150297565385.7784,-57585.45010551537,7548.2227723895585,-36790.894798103574
1.989e+28,-134514322703.35284,-141116892172.64365,61541078216.21071,-53020.21398732214,-55622.68515241861,24257.053601866668
1.989e+28,130727237278.83209,-119672293395.11607,28086842928.069286,62660.49746988944,-57361.614867652075,13462.653895742074
1.989e+28,13778304468.305696,-281610535710.334,1360486838.0904021,3353.1697470046092,-68534.40718731418,331.09613139821056
1.989e+28,31301541790.345463,245449789948.7645,-118296656483.822,7940.3093990248335,62263.61906300642,-30008.491583038318
1.989e+28,15000872471.650717,47364568057.6243,203017735526.91302,5719.910606438232,18060.355870244806,77411.71728044676
1.989e+28,141004451971.74564,46819276895.66702,-207547008944.4898,39839.70437845926,13228.420270803665,-58640.78307711003
1.989e+28,68375220050.64966,153424959176.546,238988199796.11426,15779.48765649194,35407.08531147294,55153.18774749865
1.989e+28,-39705401660.624245,-13663896700.381588,261628911855.9056,-10606.114341926885,-3649.9026505061724,69886.36402712615
1.989e+28,26746246697.21679,6222396915.014642,211117836175.19977,9920.418841424404,2307.9419065163947,78305.46780872784
1.989e+28,-104133391190.36589,182839724125.94785,139632348170.38165,-29897.876779239275,52495.356962632344,40090.029646322895
1.989e+28,59354008784.72437,-136264893333.30905,-49821507892.76477,34843.56711819367,-79993.83788773863,-29247.545190880846
1.989e+28,130440114792.57826,-160643383472.90134,68109453299.40099,46739.69550859788,-57562.22187426,24405.1848124577
1.989e+28,-64610539422.91581,-137284205440.62778,-224051369487.92865,-16724.315045991927,-35535.75505072176,-57995.27017217648
1.989e+28,51779906180.31694,223946504401.12842,-157586655675.4643,12823.435332421255,55460.96408728728,-39026.76612177829
1.989e+28,-153747814440.61273,-251576869689.92105,31152033689.46107,-34700.65729062682,-56780.53225745639,7030.968530493157
1.989e+28,257601279488.7348,107677500537.46509,-6149728378.033138,63596.82742358455,26583.51477397677,-1518.2502786318555
1.989e+28,-154994565053.7543,135427084073.73138,198808881769.43314,-36890.76460298372,32233.44429980383,47319.15377674677
1.989e+28,-130609576216.86841,123782342444.92609,207101183788.52014,-33114.64671425719,31383.67536482013,52508.26726421582
1.989e+28,88930604885.28261,225934378315.4533,66238391546.91426,25662.510047262305,65197.389144283436,19114.267700977867
1.989e+28,-139624380502.4351,113986840702.81775,-15835157410.4722,-66097.34937453328,53960.69086875566,-7496.26911857601
1.989e+28,116432908440.68303,-53553651498.92782,58549848840.441086,80210.2304836579,-36892.92647154707,40334.78964984927
1.989e+28,7871231416.751986,32976217423.83425,186494008864.4917,3475.155898114823,14559.030272450345,82337.27615849325
1.989e+28,280104476887.6546,6129727465.300581,98795617291.0352,63027.33386252022,1379.272419114938,22230.363556999953
1.989e+28,84217364288.21985,149347877785.70782,-137211943466.37659,29817.43692519401,52877.111073515596,-48580.34330889472
1.989e+28,-137943948307.63858,-251205416771.31177,68495729257.381775,-31422.517646120927,-57222.56567351426,15602.774080918613
1.989e+28,197603727541.84866,211047077694.15683,-54322197394.95237,45123.80682636694,48193.66356904147,-12404.747481873701
1.989e+28,162718008118.4267,-123784883669.29631,66714791919.3984,59445.09870819465,-45221.82094896491,24372.639739167244
1.989e+28,280049114044.71454,754671806.3984473,99775479000.99757,62947.19087505732,169.6290681276802,22426.73090664828
1.989e+28,126614063265.44975,119229371116.0889,142356650982.1884,43296.63547104873,40771.38420108147,48679.93227208139
1.989e+28,-221499819585.0598,-155942370109.74164,-88908586360.85744,-53013.3615053773,-37322.961509042645,-21279.218369160735
1.989e+28,-253883157161.98666,77490317304.80049,-25610506565.911713,-67169.46084980154,20501.48931747579,-6775.730762734348
1.989e+28,-27547683266.8496,103686293735.81668,-109398979296.3959,-16734.396282973135,62986.33216013245,-66456.61832121201
1.989e+28,66003806265.10673,32690480922.669987,52382927097.903305,88502.29571670819,43833.57223550066,70238.51451694622
1.989e+28,-176193798849.26605,32279222481.950768,-113432444241.07335,-65756.69117394519,12046.819342924602,-42333.73849579774
1.989e+28,-258735088498.16153,26385753691.39159,-97837988983.62706,-64359.07958609516,6563.326341318572,-24336.7181316248
1.989e+28,60686326560.93759,177114366413.1919,-88418738388.26772,23468.93621174286,68494.60171823972,-34193.760748944806
1.989e+28,-195039915537.1818,80039951698.82727,128980606356.3434,-57836.60910640393,23734.83082450382,38247.56020629366
1.989e+28,77017408548.85129,-267120518933.11798,-83760345639.06104,17936.36562353332,-62208.939295761564,-19506.70909918756
1.989e+28,-511138221.8415168,-32309169712.7027,-6630090787.820568,-3108.492885431362,-196488.58155098197,-40320.97222049352
1.989e+28,145666318000.0569,-20660177778.686382,-110569593079.72787,67221.11635143582,-9534.120401820575,-51024.91491094323
1.989e+28,-83954949557.48326,-95949020939.39943,-25023328605.778927,-65316.03700990724,-74647.29400440182,-19467.877307305742
1.989e+28,-122791675020.85023,156863616981.85098,-75817161232.60912,-45463.734331947744,58078.90321229286,-28071.375974767776
1.989e+28,-105110453461.85098,-135219127674.2845,-242335011664.71243,-23691.159202889816,-30477.443256108138,-54620.612438577155
1.989e+28,208183928096.756,143223365150.0309,92630896138.72166,54326.278959130825,37374.60696288628,24172.33621188879
1.989e+28,-173428761679.58664,38274985123.330666,-238588750676.92325,-38954.20060766192,8597.025281793225,-53589.9234163433
1.989e+28,37932715668.82993,-286629541789.43854,-700776190.0925403,8889.857455673007,-67174.09297396545,-164.23291421160877
1.989e+28,22606906254.864384,128392255797.91258,236727677280.13657,5862.859252123109,33297.15779414879,61392.79020882497
1.989e+28,259023309618.5226,34212517156.62723,-133835936420.01505,59336.23893770892,7837.295012776456,-30658.71219685069
1.989e+28,-45550352895.458565,174301616456.81516,149350087991.22974,-14660.728110650147,56100.3031960037,48069.46366291268
1.989e+28,4294734320.0373497,127786409523.63779,-130184587139.51117,2007.5339774567644,59732.57944712085,-60853.58547195924
1.989e+28,-32371745211.200397,-37211934863.05565,-238601475433.8938,-9807.240559092006,-11273.608960229316,-72285.94109052999
1.989e+28,215585435252.0645,115069528737.69173,-136724866281.9687,53009.410060801456,28293.96998562344,-33618.711272285356
1.989e+28,185840155142.64532,65283885718.57321,34255691085.87514,75742.87859948022,26607.755609592336,13961.5932265402
1.989e+28,126817030190.90652,-54048278462.0806,7493832311.488414,90075.19907948378,-38389.24027038426,5322.695511079622
1.989e+28,-25289197334.758503,-66924111331.10413,123500078343.80803,-17088.349566203473,-45221.78358194014,83451.14644235348
1.989e+28,66504271783.91668,74457149153.43437,147665699932.42026,32198.58300638112,36049.03313917865,71493.5472403632
1.989e+28,104358083046.58951,10906919209.606117,-90265612197.59956,73839.96509514491,7717.337365935845,-63868.64782660898
1.989e+28,161731490218.6312,-4905487919.779404,144345146879.07263,58361.30686811927,-1770.160439609414,52087.3912714548
1.989e+28,32468002248.866127,232731519846.85297,127859133227.43959,8549.575342744849,61283.58770923995,33668.26466276414
1.989e+28,27013349657.732147,-37625860353.54885,212857551718.51178,9680.431112736387,-13483.501817617514,76279.05803407004
1.989e+28,242559828645.68112,-113642120238.31549,-100390668387.51346,57764.57304933737,-27063.37893063415,-23907.603043425792
1.989e+28,15142367988.779102,247273009955.892,-105711455325.764,3946.785383225395,64450.52069024176,-27553.182370708542
1.989e+28,-12581302134.1817,80044710297.8472,-103563219792.85649,-9613.53596036417,61163.20017421918,-79133.99797822117
1.989e+28,76100831552.33984,-71436272705.47148,99586944178.20705,50602.527247383616,-47500.873016662874,66219.39541876728
1.989e+28,19418863837.33574,-88930187356.8901,-201450104408.20782,6807.315766318105,-31174.628524468728,-70618.67693967867
1.989e+28,129518864821.06319,145273143476.04462,95747019529.20981,46714.7386324229,52396.97658846565,34533.94220463498
1.989e+28,181640342537.87344,-18164529843.108524,155020437223.49792,56468.47179170088,-5647.001248311405,48192.85773295104
1.989e+28,56693324276.204666,112493887530.88084,151914563742.5073,23561.081058831016,46751.14110129122,63133.912079600144
1.989e+28,-53084983130.90447,-124648574990.54192,-174040846083.558,-18672.778989712722,-43845.45600102114,-61219.31405887435
1.989e+28,-91926269700.05547,172048075484.6257,58081141399.64847,-36476.794520683856,68269.51988380325,23046.881672394058
1.989e+28,-10208534024.891342,-135239230587.22887,-62700328200.76462,-6439.998077799672,-85314.93188946202,-39554.160480415354
1.989e+28,-35926076896.67775,54570794844.117226,-16832288159.200926,-74692.41988064532,113455.88146014036,-34995.313803810095
1.989e+28,2828088751.6843667,-33667462177.22064,10419079253.548002,15499.25223197619,-184513.47680813505,57101.439012305025
1.989e+28,15541475935.765312,-211931379436.59213,-137960724907.96243,4440.3081506139915,-60550.274335114285,-39416.3420388988
1.989e+28,48958248200.63708,-27027105104.624313,195331271038.05612,19477.222822729465,-10752.283174405873,77709.2896515377
1.989e+28,266523874647.56754,-53597669133.72981,-37219409280.53506,67560.01813306456,-13586.248148887282,-9434.591813660054
1.989e+28,-5484757122.174753,-239349207804.25552,-148557093143.37546,-1336.1753729891507,-58309.330730346075,-36190.90598169048
1.989e+28,-10669683305.170122,-254399018546.37943,-130265697042.1065,-2541.5500151774168,-60598.59613024957,-31029.67303012971
1.989e+28,151823177713.75522,-168549119966.60403,-116503967832.22894,42954.71635793742,-47686.91941223609,-32961.995448697955
1.989e+28,146809070879.47116,-226995797607.3658,-121261780729.43364,33167.24100599467,-51283.10043439062,-27395.573598930834
1.989e+28,122176721347.8276,117350135288.9924,-175928164677.74207,36881.269959155965,35424.276994757965,-53107.122726157686
1.989e+28,97645198786.57195,-114217830987.49861,-115386258439.7191,43142.07290165746,-50464.27322967868,-50980.51348470826
1.989e+28,-129713769834.293,-257589236854.63266,6524545845.209774,-30502.3324274251,-60572.38597185183,1534.2539698198614
1.989e+28,-171172460294.78116,162357784831.41824,110180796107.51028,-46938.76620621341,44521.61341162305,30213.6840236944
1.989e+28,-111936378456.61201,38442184007.69653,-228801869026.36935,-31194.026329781344,10712.929225016847,-63761.679849935834
1.989e+28,-97210713962.00859,53786650837.309944,237741581126.39627,-26347.501652037277,14578.0625821493,64436.279152663206
1.989e+28,-172969285638.83127,76996556126.50734,124784979981.81721,-58364.806439960965,25980.850173889612,42106.03736006952
1.989e+28,76417596693.22174,242552793234.21353,43873218916.76731,21238.551253891845,67412.09032731087,12193.573848935648
1.989e+28,3644968490.599963,-77611824908.20126,248386568316.09912,1000.2627065723927,-21298.459573767606,68162.95442356337
1.989e+28,66796760781.79061,216720216607.3249,163614313502.24667,16457.86707233012,53397.08804835147,40312.47310849523
1.989e+28,26901597478.931107,-92847976614.98479,-152482520876.1084,12777.04032756287,-44098.583456665845,-72422.2909070118
1.989e+28,-32974926558.60528,116553695968.2125,-102484906076.6728,-19009.564758611075,67191.50768767974,-59081.05527944766
1.989e+28,17291792674.600845,-91775894424.56743,264698902022.2323,4236.597580206078,-22485.669332103887,64852.889974664315
1.989e+28,-47745367694.10858,4497418228.95071,-202374343328.84348,-18340.938073412486,1727.641302416856,-77740.21811753344
1.989e+28,92168480165.97696,-31955065136.28379,46792218533.74397,94363.39523776136,-32716.04821814839,47906.53598280023
1.989e+28,-18691524110.515976,36209950272.657425,-31837681456.30345,-57912.03466483962,112189.45458933838,-98642.83411261479
1.989e+28,32266964158.153847,-273408939577.71838,-92215461795.78319,7514.799136360963,-63675.44380504743,-21476.475731199615
1.989e+28,94493320938.06966,-34555506639.62749,252774178704.14587,24261.53032585772,-8872.261699979432,64900.76061824242
1.989e+28,1445875127.6655881,144289478693.49915,80743992915.5075,783.4969378838937,78188.19382261824,43753.89685550408
1.989e+28,106754792110.03046,-270297828697.29776,-28945957780.2576,24644.090487950147,-62397.612486070095,-6682.105680668816
1.989e+28,34731441461.12105,-103907060043.99895,-212010509013.25598,10854.59973747296,-32474.020634523156,-66259.53656582028
1.989e+28,7678824715.552478,233336244446.66772,111084856035.66121,2128.2094131405543,64669.84340096829,30787.502649153525
1.989e+28,71393082538.43474,-170633712824.7959,10899710144.655233,32614.01782163982,-77949.44206316485,4979.240680875746
1.989e+28,-54079586907.96549,-124333977305.97441,859022513.5007017,-39465.4529284206,-90734.73022497333,626.8855682775574
1.989e+28,98306081183.65143,-140210280298.21228,-12926972032.903992,50331.749253562026,-71786.28814994277,-6618.4828764808435
1.989e+28,10076849814.49532,273693799104.99844,-5677536084.045533,2560.740850204701,69551.38805460003,-1442.7821041862744
1.989e+28,-80316749126.36703,-116482380904.78693,168137200304.32803,-28407.887247225404,-41199.60505156,59469.82018401267
1.989e+28,-145305298520.01654,193798145945.52734,-31090747331.775555,-43869.08641654972,58509.54988183239,-9386.599768520397
1.989e+28,160128019896.41388,20478197061.180542,143969833773.7468,57994.67808539167,7416.730982501686,52142.55549476625
1.989e+28,105651987933.09007,212859532123.08334,20601952021.057327,33043.49105767542,66573.49458208497,6443.42270028648
1.989e+28,-222525053537.9807,-29187502253.31536,-122632371241.93504,-62686.6591931184,-8222.296668899204,-34546.28384473151
1.989e+28,29291566775.092308,178091319519.38306,-157139665149.6076,9116.568824756667,55428.30071045489,-48907.40681218134
1.989e+28,1501955157.165659,-162337028623.939,-140996212183.0516,548.8384776617819,-59320.55110502397,-51522.2748704797
1.989e+28,46264726643.54659,151318415362.4251,123760283376.79425,18721.982954722767,61234.14096830401,50082.17023962903
1.989e+28,-162639702362.00098,70761360296.86343,-162172536370.76422,-50295.88374509832,21882.75740455107,-50151.41393825736
1.989e+28,-82400992681.32031,189036948476.7847,96239012859.58096,-27655.861399987865,63445.59059827623,32300.25166334652
1.989e+28,-96113254978.69576,-146577260081.69226,186915274986.4672,-26997.72544737352,-41172.80832275366,52503.55195153377
1.989e+28,-88817517261.80783,-105386734529.15321,143990959302.12674,-36365.76367016873,-43149.92357375864,58956.176191987404
1.989e+28,153694458313.3182,-11948406838.300304,73094222045.98892,79464.5316246522,-6177.675912886507,37791.85133345512
1.989e+28,-116165789618.22647,24986349427.83462,104646663909.98926,-67179.20412933023,14449.719441289866,60517.641375887135
1.989e+28,-181457549115.1959,-9858693829.325153,-35611936110.66166,-82965.43104339573,-4507.559961341562,-16282.373723868888
1.989e+28,-83333258230.41489,75233080861.36632,256479496516.605,-20495.485615949357,18503.278995455297,63080.118829716375
1.989e+28,122577994009.43538,-62380471683.91173,-34087991809.41815,83729.76600249627,-42610.44031131092,-23284.600149990158
1.989e+28,144849583855.20224,-46448714653.935646,-175600669779.9982,47129.75897512253,-15113.03428066844,-57135.25039101566
1.989e+28,-38699827978.92442,-112395456864.91762,85297893931.0457,-25195.55559750631,-73175.15684796746,55533.26567912017
1.989e+28,-136306464721.6271,33214195578.860382,154531886396.52554,-52083.394721520206,12691.31337405364,59047.42121137512
1.989e+28,-46873983635.20005,-120833434829.6674,255621718557.58325,-11130.99374844114,-28693.874584230383,60701.556184645284
1.989e+28,105623097857.19476,-100865346140.25502,205143423506.34424,30453.698354346845,-29081.92325427872,59147.81961126394
1.989e+28,-275960622875.263,8400928853.053309,67747070085.06482,-66336.0506781828,2019.4346437312201,16285.196879312118
1.989e+28,63123082915.504234,-152129694858.51483,-66041234813.77765,30766.905263496872,-74149.73561639807,-32189.245536687482
1.989e+28,-90962512768.4796,-55673582515.361115,-111551987991.37178,-54664.851510795124,-33457.60828993735,-67038.30703097522
1.989e+28,-196116518483.21713,-187467097246.93594,48188807402.64157,-49400.709763493374,-47221.9664764903,12138.504735645183
1.989e+28,182298320943.4681,-3870920673.2016916,93131808085.25615,71692.97737544862,-1522.3279447102823,36626.210134219735
1.989e+28,-88571280127.26292,153824972035.93283,-227475168284.57883,-20821.72122363073,36161.84253363986,-53475.850552396834
1.989e+28,133440793587.37383,53115747112.06417,190177215389.16025,41790.23369944448,16634.489538465878,59558.62567782715
1.989e+28,94860747612.94772,136508854499.77281,-41024650197.23192,48783.64063801874,70201.83868881453,-21097.575581926165
1.989e+28,-36598448337.945465,119951962011.92628,203419341816.59204,-11414.661104374913,37411.722555226115,63444.29762351359
1.989e+28,-197664879360.6154,-7801321318.395624,56336906473.85892,-77205.16792523809,-3047.08820491397,22004.416458664764
1.989e+28,69307290758.94426,120089953767.24199,166703912366.93704,25010.295411972547,43335.77588792476,60156.93369302015
1.989e+28,-253580013290.1038,-29053317117.54521,-53198142006.01303,-69400.58536452512,-7951.4043263026515,-14559.43687209563
1.989e+28,116478651879.2906,-72928189221.0408,-44540566997.700516,77290.93612177475,-48392.45581586565,-29555.47701749264
1.989e+28,204721727956.91174,-117712286798.5507,7523878401.8645,64948.46021282007,-37344.505890966524,2386.968505523962
1.989e+28,-133164880488.36816,-115008527366.35503,135862413171.90906,-46290.534204652104,-39979.05566658737,47228.24562299055
1.989e+28,-191594450793.4936,-222003434081.04742,-43484991516.175865,-43248.07083353211,-50112.204203518435,-9815.743543189206
1.989e+28,29320869241.162125,133084482481.9221,128018109271.58928,13213.533101930376,59974.90047666992,57691.72498242211
1.989e+28,-125354878517.65962,7190254152.020243,183567608190.34232,-43546.44754758765,2497.788909273793,63768.69664765964
1.989e+28,-179394944974.92276,145381347566.40936,10661117673.060057,-58813.739871175465,47662.55124461279,3495.1943693117746
1.989e+28,161009254686.6819,-168927001097.43625,20550684474.951008,51736.12607956848,-54280.287453211065,6603.426648278505
1.989e+28,151791707534.23038,-48786506599.8122,65069909108.50653,77391.67835512328,-24874.017745609177,33176.18306116631
1.989e+28,74721281060.11078,36267502515.1124,139790408450.15863,41520.98361223571,20153.05889061622,77678.47627956832
1.989e+28,182302999426.62106,180860464506.92905,119046148691.1825,44108.29723273705,43759.275224286845,28803.27217543584
1.989e+28,122353375957.526,162697374230.33737,-185724971521.04303,30818.099840814004,40979.85759387134,-46779.998267107694
1.989e+28,133117506275.15695,-188382086757.12482,27357791264.150364,43323.29539225752,-61309.23737648103,8903.634881550524
1.989e+28,89530380982.79724,138082498125.03622,-238822228092.3507,20884.361983014012,32209.90285874255,-55709.02085213889
1.989e+28,168541967291.7546,-86583414361.83519,-36809837613.512985,72412.26411332618,-37199.64332533038,-15814.955325781055
1.989e+28,-114384113508.18898,-205377626176.5137,-146719191824.71393,-28569.70549326846,-51297.14358759713,-36646.033894753615
1.989e+28,-96561846578.57787,93480649547.11943,43117501317.66929,-66347.6493101361,64230.558685400785,29626.037176351034
1.989e+28,99569107399.89485,-175817133286.43378,-80631687437.8668,35752.891421961904,-63131.73875572082,-28952.915632330612
1.989e+28,-21222441527.339325,238326134038.64276,-40215267811.140396,-6470.096279836073,72658.60675100452,-12260.448653953337
1.989e+28,-191078349149.82922,203182307302.38538,-34911362082.52217,-46715.16838999922,49674.36521055993,-8535.190751153266
1.989e+28,138509267342.8234,80757498996.35448,152456267447.62067,48493.8740924373,28274.237987673958,53376.898023068825
1.989e+28,129421748064.72185,3596061797.4337025,-220012357944.84912,36559.401663636156,1015.8251578698354,-62149.67951944975
1.989e+28,-97508173536.81422,-209091591708.40567,24000865377.629734,-31801.99646848527,-68194.59148817048,7827.809795778776
1.989e+28,153499231000.21286,-6789635000.957182,-1993868708.9774432,92848.36095688326,-4106.903189198952,-1206.0480067910942
1.989e+28,-9039050772.232058,5150829036.290706,-255639509212.9072,-2544.8445215096617,1450.1588036771757,-71972.46933277695
1.989e+28,95549417677.06117,-145776571984.0015,-115318943578.18153,36437.03671535137,-55590.77632028637,-43975.993609247205
1.989e+28,62538034970.83966,-179626469685.4729,-207656261664.44586,15248.175077232987,-43796.960674356145,-50631.25240854784
1.989e+28,-26583483183.10228,-91323898424.15092,-88966104748.40028,-20607.64503644774,-70794.72878353957,-68966.95569585271
1.989e+28,42869819258.78691,-36910948434.97113,143381712805.5816,25811.038495107125,-22223.324646993457,86327.18711452725
1.989e+28,-117969152291.8484,110298721634.59164,209823083848.75778,-31547.21472853083,29495.994402677006,56110.71837494829
1.989e+28,-12542220400.01209,204540105378.2031,-37697751834.57248,-4804.665599193707,78355.08997794049,-14441.23015142815
1.989e+28,-74877856058.61288,-60711832086.99569,-121071323871.64246,-44810.63233446186,-36332.97919043471,-72455.10042397477
1.989e+28,-99822990536.18779,-150393099359.7542,-24878172202.77662,-46760.59333171344,-70449.40770941971,-11653.809277419406
1.989e+28,-245580123389.81738,-101342928832.91467,13367078048.791851,-65219.56944106037,-26913.994883401756,3549.9415139694543
1.989e+28,-29466164956.56296,199688151306.6839,-94252512078.86253,-10210.65028152258,69196.17403085851,-32660.491801729986
1.989e+28,-43154500290.952644,-61220773227.92677,-223723580504.65582,-13720.602810591612,-19464.61916032862,-71130.99136294129
1.989e+28,-84699905001.90042,166457122024.78802,216761608739.92834,-20163.606097739663,39626.67774652053,51602.13220600675
1.989e+28,97921125551.91191,-91786346544.72603,221496854849.2401,27069.453739458913,-25373.5467980218,61230.9022387466
1.989e+28,17597956006.109165,100187838646.73059,-246516902973.54898,4655.835103086319,26506.376985592226,-65220.190911372476
1.989e+28,55863551996.74701,47358406500.84547,175790607433.98804,24491.979061525224,20763.11045300967,77071.00108379695
1.989e+28,218712476383.7368,-115042405975.47343,139282473157.123,52743.570830540426,-27743.032260478583,33588.64162612454
1.989e+28,-138328371066.4542,75155761786.52264,-220677670958.1134,-35710.509565321394,19402.025264052932,-56969.600804571666
1.989e+28,-60571179835.967224,184014213568.069,211206679604.5548,-14383.878563080298,43697.97829614229,50155.39138201457
1.989e+28,232643416553.44193,71793692300.36955,-66596039095.805084,66840.94251430937,20627.095883612354,-19133.754510783077
1.989e+28,-6897176334.589506,157055721421.93927,-50007481863.82079,-3750.474179052178,85402.11229795276,-27192.543787680665
1.989e+28,65637762115.92942,-13519453763.95665,110924087663.95616,51260.470988591296,-10558.153494400078,86627.28274604383
1.989e+28,47625272240.59504,40024020740.946945,-191097222058.6954,19260.407504545095,16186.342107330105,-77282.71559778554
1.989e+28,-132443607300.95807,174219003157.23898,-124760538209.76172,-38166.44375406243,50204.91302218923,-35952.40390492582
1.989e+28,110815486537.30582,202915958845.25522,-152623737636.739,27689.52699739118,50702.72302378698,-38136.177855543065
1.989e+28,-94892472337.28159,68416086571.19364,-95237364775.2267,-59011.38661670019,42546.347839944974,-59225.86707542842
1.989e+28,-13247356612.373304,107085782667.88086,-99588463476.86293,-8578.286896518057,69343.08429541784,-64488.21725611343
1.989e+28,-147400162454.10416,190281505592.20084,2668686802.655548,-45475.54678678319,58705.19656253432,823.3368914448853
1.989e+28,154373494348.52295,94785895410.53877,-36404609683.88274,70816.78179393738,43481.765446577905,-16700.129197416525
1.989e+28,201118925435.9562,-49385320906.7163,-162369416321.03995,54281.29498215933,-13328.925490802221,-43822.93791744622
1.989e+28,34511511942.55974,272955857940.5356,42437886591.52325,8560.913945517017,67709.33752896528,10527.127752163453
1.989e+28,-77769511683.26805,-67869571536.82266,-72385434115.87811,-63299.816069326575,-55241.84609107145,-58917.49306970699
1.989e+28,200783786403.11426,-64209797218.69044,37063938451.82328,73879.20928439639,-23626.255544878528,13637.826613592379
1.989e+28,-55049853406.069565,-36247932717.10556,-98864423130.57939,-48970.15589035096,-32244.716489361275,-87945.85113609585
1.989e+28,5961685500.192551,-249143986774.63354,153952139943.07562,1370.051631905919,-57255.641152004544,35379.655729509184
1.989e+28,-66724694575.42474,226629772637.77115,106478789483.20744,-18429.637190552497,62596.082497915835,29409.882969887512
1.989e+28,167975060312.42984,5305277252.822505,14382069425.074396,88347.66506326392,2790.347905982755,7564.3506251449035
1.989e+28,-20758029636.773964,-55624145697.55242,152036658842.55103,-11469.7333483786,-30734.81106087479,84007.00676393665
1.989e+28,-158380877490.60767,228353399210.71927,40750305353.35365,-38766.291080141025,55893.2017753681,9974.298816638511
1.989e+28,70170649764.6657,64826786492.58299,-59293267797.29866,67812.34881944345,62648.08254194405,-57300.534796241336
1.989e+28,-238510492092.701,-18691173260.269478,-126555616734.6289,-61717.47495836001,-4836.567177869455,-32747.796703314478
1.989e+28,-177709788509.68558,-93542684609.34163,174879038765.94296,-47117.61140204715,-24801.716888470644,46367.072180090676
1.989e+28,42969718252.06996,-202177059279.0284,-180374446535.1646,10896.128597797224,-51267.434999358986,-45738.79571828414
1.989e+28,87074760368.23947,108993858199.36337,-145049067967.07175,35140.90155949656,43986.827243346626,-58537.68643372323
1.989e+28,68535944840.76609,-30385553298.685863,17249958604.12052,117031.7199387524,-51886.25577567931,29455.964005499507
1.989e+28,99763257945.24759,144990064537.3059,-162549384511.5718,30997.191331849932,45049.498825977695,-50505.31103690422
1.989e+28,18358420845.834846,-44887099320.416435,-281803178202.3343,4374.5116245537065,-10695.862101571138,-67149.09137525177
1.989e+28,74880954471.46202,-8847733955.249807,197478726636.0887,28072.54334924944,-3316.976883568388,74033.91360561462
1.989e+28,-22489950294.53507,30935399876.432316,-232324215222.7827,-7172.260447685441,9865.595168566619,-74090.41629971158
1.989e+28,-56046723581.869514,-248663574116.01645,-15929803047.657484,-15821.266812063172,-70194.51809317544,-4496.7778341664725
1.989e+28,173894066253.22836,14069658026.285793,47752404019.638794,82360.65490485822,6663.748075479717,22616.753711490263
1.989e+28,-127558442296.57481,91464911943.3769,75809122847.38475,-63862.27759016687,45792.01102744222,37953.92260976791
1.989e+28,176878904678.78973,85995256370.39363,223229279688.9643,39713.81280111546,19308.122240352583,50120.650856554326
1.989e+28,52458530119.64436,-162002414671.2451,-19016920909.50498,26948.62866686148,-83222.74577944072,-9769.2394127035
1.989e+28,42281306327.0274,193895360379.69275,119959127934.36537,13795.66449567609,63264.72787707051,39140.604345957065
1.989e+28,102447404650.65245,19919428260.179977,-229264836196.75867,29523.845167280255,5740.488182982535,-66070.77601679259
1.989e+28,150406246452.74478,-35854610915.8264,-17504819641.66727,89275.99148846311,-21282.06782920524,-10390.260818240438
1.989e+28,-3132538722.301717,276931729482.58044,-103203876358.53275,-710.3316961329745,62796.79281086715,-23402.419264394157
1.989e+28,238202152299.4406,-83901054368.36256,-111936682090.05327,59776.61350469995,-21054.89329630295,-28090.408578190232
1.989e+28,270685178368.4163,-81842847939.50858,94436476800.15182,60583.6507789585,-18317.73186921243,21136.38643143078
1.989e+28,2191730570.9549007,133291415155.84206,23813602744.30387,1602.4448343485458,97453.64804873258,17410.89220113968
1.989e+28,102380261562.87225,240437281947.92007,-70442640303.30978,26491.851429673254,62215.398303188886,-18227.69284568764
1.989e+28,-256719795216.3861,118681889.46874198,22253334378.581062,-71507.45870574299,33.05798956076734,6198.506771946453
1.989e+28,134948393504.87892,114954966068.87636,47737359313.868996,62505.78442668156,53245.17129296467,22111.12717146837
1.989e+28,-65520229977.71379,-53783113382.33983,-88907935066.1702,-55446.46269682543,-45513.9334963777,-75238.29673331368
1.989e+28,71166751514.45158,37787666699.76122,244271347080.675,19876.709370958255,10554.008055928602,68224.42320679901
1.989e+28,-31132425210.586407,119748098376.9236,218549703193.0828,-9012.61291749293,34666.21218799509,63268.56532341198
1.989e+28,191031614956.5207,-67529880075.587,144175141102.53458,56127.20182838068,-19841.02583916012,42360.251443924695
1.989e+28,84558830481.33598,-69972951718.43497,87034440210.89453,58766.5395472122,-48629.672513081925,60487.034216396125
1.989e+28,26332972050.706017,-32277388145.265778,278970259608.37427,6404.712933944352,-7850.515503144023,67851.22569754386
